brand,brandId,model,modelId
TICO MANUFACTURING DIVISION,3382,Pro-Spotter,33172
TICO MANUFACTURING DIVISION,3382,Pro-eSpotter,36291
TIGER TRUCK,3492,Star,7793
TIGER TRUCK,3492,Champ,7794
TIGER TRUCK,3492,Medium Duty,7795
TIGER TRUCK,3492,Heavy Duty,7796
TIGER TRUCK,3492,Tiger Truck LLC,22723
TOTAL ELECTRIC VEHICLES,3706,Electric Stinger,8143
TOTAL ELECTRIC VEHICLES,3706,Trilectra XR,8144
TOYOTA,448,Scion xA,2206
TOYOTA,448,Scion tC,2207
TOYOTA,448,Corolla,2208
TOYOTA,448,Prius,2209
TOYOTA,448,Scion xB,2210
TOYOTA,448,Land Cruiser,2211
TOYOTA,448,Highlander,2213
TOYOTA,448,4Runner,2216
TOYOTA,448,RAV4,2217
TOYOTA,448,Tacoma,2223
TOYOTA,448,Scion FR-S,2315
TOYOTA,448,FJ Cruiser,2463
TOYOTA,448,Yaris,2464
TOYOTA,448,Avalon,2465
TOYOTA,448,Corolla Matrix,2466
TOYOTA,448,Tundra,2467
TOYOTA,448,Sienna,2468
TOYOTA,448,Camry,2469
TOYOTA,448,Camry Solara,2803
TOYOTA,448,Sequoia,2827
TOYOTA,448,Scion xD,2933
TOYOTA,448,Venza,3005
TOYOTA,448,FCHV-adv,3155
TOYOTA,448,Tercel,3644
TOYOTA,448,Celica,3645
TOYOTA,448,Supra,3647
TOYOTA,448,MR2,3648
TOYOTA,448,Paseo,3649
TOYOTA,448,Echo,3650
TOYOTA,448,Cressida,3655
TOYOTA,448,Cargo Van,3660
TOYOTA,448,Previa,9373
TOYOTA,448,T100,9374
TOYOTA,448,Mirai,10198
TOYOTA,448,Scion iQ,10241
TOYOTA,448,Scion iM,11501
TOYOTA,448,86,13602
TOYOTA,448,Scion iA,13603
TOYOTA,448,Prius V,13822
TOYOTA,448,Prius C,13823
TOYOTA,448,Pick-Up,14263
TOYOTA,448,Van,14264
TOYOTA,448,Starlet,14510
TOYOTA,448,Corona,14551
TOYOTA,448,COROLLA iM,15800
TOYOTA,448,C-HR,17213
TOYOTA,448,Prius Prime (PHEV),21950
TOYOTA,448,Yaris iA,24949
TOYOTA,448,RAV4 Prime (PHEV),28070
TOYOTA,448,Corolla Cross,29274
TOYOTA,448,GR86,29364
TOYOTA,448,bZ4X,30041
TOYOTA,448,Crown,31077
TOYOTA,448,GR Corolla,31079
TOYOTA,448,Grand Highlander,32304
TOYOTA,448,Crown Signia,34866
TOYOTA,448,bZ,37150
TOYOTA,448,bZ Woodland,37355
TRANSPOWER,3674,ElecTruck,8074
TRANSPOWER,3674,ElecTruck ER,26544
TRANSPOWER,3674,OT,27194
TRANSPOWER,3674,OS,27195
TRANSPOWER,3674,OB,27196
TRIDENT MOTOR,5953,M-25,15654
TRIUMPH,565,Trophy,2894
TRIUMPH,565,Daytona 675 R,2895
TRIUMPH,565,Trident,2896
TRIUMPH,565,Sprint,2897
TRIUMPH,565,Tiger,2898
TRIUMPH,565,Legend,2899
TRIUMPH,565,Adventurer,2900
TRIUMPH,565,Thunderbird,2901
TRIUMPH,565,Speed Four,2903
TRIUMPH,565,America,2904
TRIUMPH,565,Bonneville,2905
TRIUMPH,565,SpeedMaster,2906
TRIUMPH,565,Scrambler,2907
TRIUMPH,565,Thruxton,2908
TRIUMPH,565,Rocket III,2909
TRIUMPH,565,Street Triple,2910
TRIUMPH,565,TT600,3440
TRIUMPH,565,Street Twin,10196
TRIUMPH,565,Street Cup,12268
TRIUMPH,565,TR7,14711
TRIUMPH,565,TR8,14712
TRIUMPH,565,Street Scrambler,15071
TRIUMPH,565,Speed Twin,25654
TRIUMPH,565,Explorer,26992
TRIUMPH,565,Speed Triple,26993
TRIUMPH,565,Rocket 3,26995
TRIUMPH,565,Daytona,28649
TRIUMPH,565,Speed,34788
TRIUMPH,565,Daytona 660,34792
TRIUMPH,565,Rocket 3 Storm,34793
TRIUMPH,565,Tiger Sport,35215
TRIUMPH,565,Bobber TFC,35288
TRIUMPH,565,TF250,36401
TRIUMPH,565,TF450,36402
TRIUMPH,565,Tracker,37427
TRUCK EQUIPMENT CORPORATION(TEC),7976,MVE 8000,21350
UCC,6069,427,15899
UCC,6069,32,15900
UCC,6069,53,15901
UD,518,UD1300,2328
UD,518,UD1400,2329
UD,518,UD1800 CS,2330
UD,518,UD1800 HD,2331
UD,518,UD2000,2332
UD,518,UD2300,2333
UD,518,UD2600,2334
UD,518,UD3300,2335
UD,518,UD1200,5414
UD,518,UD1800,5421
UD,518,UD3000,5459
UD,518,CP,15408
UD,518,UD2800,15411
UD,518,3000HD,15413
UD,518,UD600T,15414
UD,518,UD1100,15486
UD,518,UD550T,15487
UD,518,CMA,15535
UD,518,CLA,15536
UD,518,CPB,15537
UD,518,CPC,15538
UKEYCHEYMA,3583,Ukeycheyma,7955
UKEYCHEYMA,3583,Ukeymawa,7956
UKEYCHEYMA,3583,Koda,7957
UKEYCHEYMA,3583,cityo,7958
UKEYCHEYMA,3583,Mowa,7959
UKEYCHEYMA,3583,Gambler,7960
UKEYCHEYMA,3583,Neptune,7961
UKEYCHEYMA,3583,ONO,8384
UKEYCHEYMA,3583,MONOM,8385
UKEYCHEYMA,3583,Jopi,8386
UKEYCHEYMA,3583,U-1500 Single Rear Wheels,8453
UKEYCHEYMA,3583,U-2500 Single Rear Wheels,8454
UKEYCHEYMA,3583,U-3500 Single Rear Wheels,8455
UKEYCHEYMA,3583,U-4500 Single Rear Wheels,8456
UKEYCHEYMA,3583,U-3500 Dual Rear Wheels,8457
UKEYCHEYMA,3583,U-4500 Dual Rear Wheels,8458
UKEYCHEYMA,3583,Jupiter,8462
US SPECIALTY VEHICLES LLC,9776,XT,25100
US SPECIALTY VEHICLES LLC,9776,GX,25101
US SPECIALTY VEHICLES LLC,9776,GP,25102
USA MOTOR CORPORATION,7017,14' model,18648
USA MOTOR CORPORATION,7017,17' model,18649
USA MPV CO,12329,Craggy,32128
UTILIMASTER MOTOR CORPORATION,5780,Aeromate,15136
UTILIMASTER MOTOR CORPORATION,5780,Chassis Only,28954
VECTOR AEROMOTIVE CORPORATION,9250,Vector,23486
VECTOR MIXER,13393,10420,35468
VECTOR MIXER,13393,10421,35469
VECTOR MIXER,13393,10422,35470
VECTOR MIXER,13393,10423,35471
VECTOR MIXER,13393,10424,35472
VECTOR MIXER,13393,10425,35473
VECTOR MIXER,13393,10457,35474
VEOLECTRA,12740,Class 3,33547
"VIA MOTORS, INC.",12292,"VIA MOTORS, INC.",32031
VINFAST,11366,VF 8,30336
VINFAST,11366,VF 9,30337
VINFAST,11366,VF 7,31507
VINFAST,11366,VF 6,31508
VINTAGE AUTO,5760,XK120,15039
VINTAGE AUTO,5760,SS100,15040
VINTAGE CRUISER,10029,LC79-R,25898
VINTAGE CRUISER,10029,LC78-R,25899
VINTAGE CRUISER,10029,LC40-R,25904
VINTAGE CRUISER,10029,LC44-R,25905
VINTAGE CRUISER,10029,LC45-R,25906
VINTAGE CRUISER,10029,LC47-R,25907
VINTAGE MICROBUS,10030,KOMBI TRANSPORTER T2-R,25902
VINTAGE MICROBUS,10030,KOMBI CAMPER T2-R,25903
VINTAGE ROVER,10031,LRD110-R,25900
VINTAGE ROVER,10031,LRD90-R,25901
VIRONEX,5965,208,15666
VIRONEX,5965,212,15667
VIRONEX,5965,220,15668
VIRONEX,5965,178,15669
VIRONEX,5965,198,15670
VIRONEX,5965,178 Tag,15671
VIRONEX,5965,208 Tag,15672
VIRONEX,5965,220 Tag,15673
VIRONEX,5965,212 Tag,15674
VISION INDUSTRIES,3440,SZR,11402
VOLKSWAGEN,482,Routan,1951
VOLKSWAGEN,482,Golf,3133
VOLKSWAGEN,482,Passat,3134
VOLKSWAGEN,482,Phaeton,3135
VOLKSWAGEN,482,Touareg,3136
VOLKSWAGEN,482,Jetta,3137
VOLKSWAGEN,482,GTI,3140
VOLKSWAGEN,482,R32,3141
VOLKSWAGEN,482,Jetta Wagon,3142
VOLKSWAGEN,482,Rabbit,4084
VOLKSWAGEN,482,Eos,4167
VOLKSWAGEN,482,Golf SportWagen,5059
VOLKSWAGEN,482,Golf III,8051
VOLKSWAGEN,482,Corrado,8053
VOLKSWAGEN,482,EuroVan,8055
VOLKSWAGEN,482,e-Golf,8118
VOLKSWAGEN,482,Beetle,8119
VOLKSWAGEN,482,CC,8121
VOLKSWAGEN,482,Tiguan,8151
VOLKSWAGEN,482,Jetta SportWagen,8364
VOLKSWAGEN,482,Cabrio,8460
VOLKSWAGEN,482,Golf GTI,13670
VOLKSWAGEN,482,Golf R,13844
VOLKSWAGEN,482,CABRIOLET,14216
VOLKSWAGEN,482,FOX,14217
VOLKSWAGEN,482,Quantum,14261
VOLKSWAGEN,482,Scirocco,14262
VOLKSWAGEN,482,Vanagon,14266
VOLKSWAGEN,482,Dasher,14568
VOLKSWAGEN,482,KOMBI,14569
VOLKSWAGEN,482,Atlas,17618
VOLKSWAGEN,482,Golf Alltrack,24230
VOLKSWAGEN,482,Tiguan Limited,24247
VOLKSWAGEN,482,Arteon,25871
VOLKSWAGEN,482,GLI,26088
VOLKSWAGEN,482,Atlas Cross Sport,27124
VOLKSWAGEN,482,ID.4,28219
VOLKSWAGEN,482,Taos,28652
VOLKSWAGEN,482,Jetta GLI,29681
VOLKSWAGEN,482,ID. Buzz,35143
VOLTZ,13156,Macizo,34871
VOLVO,485,S60,1959
VOLVO,485,S80,1960
VOLVO,485,V60,1961
VOLVO,485,XC60,1962
VOLVO,485,XC70,1963
VOLVO,485,S40,3127
VOLVO,485,V50,3128
VOLVO,485,C70,3129
VOLVO,485,V70,3130
VOLVO,485,XC90,3132
VOLVO,485,C30,3144
VOLVO,485,9700,3511
VOLVO,485,940 Series,9341
VOLVO,485,960 Series,9342
VOLVO,485,850 Series,9343
VOLVO,485,V60CC,10206
VOLVO,485,S60 Cross Country,10208
VOLVO,485,S90,13798
VOLVO,485,V90,13799
VOLVO,485,V90CC,13800
VOLVO,485,240 Series,14118
VOLVO,485,740 Series,14119
VOLVO,485,780 Series,14120
VOLVO,485,760 Series,14121
VOLVO,485,B10M,14122
VOLVO,485,V40,14124
VOLVO,485,S70,14125
VOLVO,485,Cab Over Engine HT,14126
VOLVO,485,Cab Over Engine LT,14127
VOLVO,485,F12 w/F7 Cab,14130
VOLVO,485,F6 w/F7 Cab,14131
VOLVO,485,Cab Behind Engine,14135
VOLVO,485,Volvo Trailers,14140
VOLVO,485,260 Series,14659
VOLVO,485,XC40,23714
VOLVO,485,VT,27151
VOLVO,485,VS,27152
VOLVO,485,C70 / C30,28490
VOLVO,485,C40,28818
VOLVO,485,B12R,31451
VOLVO,485,B7R,31452
VOLVO,485,B12B,31453
VOLVO,485,B12M,31454
VOLVO,485,B9TL,31455
VOLVO,485,B9R,31456
VOLVO,485,B9S,31457
VOLVO,485,B9L,31458
VOLVO,485,BXR,31459
VOLVO,485,B5R,31460
VOLVO,485,BRLH,31461
VOLVO,485,BXXR,31462
VOLVO,485,BFE,31463
VOLVO,485,BXRB,31464
VOLVO,485,B8R,31465
VOLVO,485,BRH,31466
VOLVO,485,B5TL,31467
VOLVO,485,BE,31468
VOLVO,485,B8L,31469
VOLVO,485,B13R,31470
VOLVO,485,EX30,34308
VOLVO,485,EX90,34309
VOLVO,485,EC40,34313
VOLVO,485,EX40,34314
VOLVO,485,EX30 CC,36146
VOLVO TRUCK,487,VHD,1965
VOLVO TRUCK,487,VNM,1966
VOLVO TRUCK,487,VNL,1967
VOLVO TRUCK,487,VAH,1968
VOLVO TRUCK,487,VNX,1969
VOLVO TRUCK,487,VT,3108
VOLVO TRUCK,487,FM10,3110
VOLVO TRUCK,487,WX,9353
VOLVO TRUCK,487,WHL,9354
VOLVO TRUCK,487,WXLL,9355
VOLVO TRUCK,487,WG,9356
VOLVO TRUCK,487,WHR,9357
VOLVO TRUCK,487,WHLB,9358
VOLVO TRUCK,487,WHEB,9359
VOLVO TRUCK,487,WAH,9360
VOLVO TRUCK,487,ACL,9361
VOLVO TRUCK,487,WXLM,9362
VOLVO TRUCK,487,WCA,9363
VOLVO TRUCK,487,WIA,9364
VOLVO TRUCK,487,CACL,9365
VOLVO TRUCK,487,FE,9366
VOLVO TRUCK,487,CWG,9367
VOLVO TRUCK,487,NE64,9368
VOLVO TRUCK,487,NR64,9369
VOLVO TRUCK,487,VN,9370
VOLVO TRUCK,487,NE42,9371
VOLVO TRUCK,487,VNC,9375
VOLVO TRUCK,487,FML,9376
VOLVO TRUCK,487,WXR,9377
VOLVO TRUCK,487,CNE,14104
VOLVO TRUCK,487,NE,14105
VOLVO TRUCK,487,NR,14106
VOLVO TRUCK,487,CNR,14107
VOLVO TRUCK,487,VNR,15808
VOLVO TRUCK,487,VNL (4),33584
VOLVO TRUCK,487,VNR (4),35479
VOLVO TRUCK,487,Pioneer,37921
VOLVO TRUCK,487,Keystone,37922
VOLVO TRUCK,487,Granite,37923
WARHAWK PERFORMANCE,3540,Willys Pickup,7878
WARHAWK PERFORMANCE,3540,Willys Coupe,27142
WAUSAU EQUIPMENT COMPANY,3616,SnoDozer,8000
WESTERN STAR,4512,4900,9571
WESTERN STAR,4512,5900,9572
WESTERN STAR,4512,6900,9573
WESTERN STAR,4512,4700,9574
WESTERN STAR,4512,4800,9575
WESTERN STAR,4512,5700,9576
WESTERN STAR,4512,3700,11151
WESTERN STAR,4512,4900E,11152
WESTERN STAR,4512,3800,11153
WESTERN STAR,4512,5800,11154
WESTERN STAR,4512,LSVW,11155
WESTERN STAR,4512,Warrior,11156
WESTERN STAR,4512,New 4700 Chassis,25261
WESTERN STAR,4512,New 4800 Chassis,25262
WESTERN STAR,4512,New 4900 Chassis,25263
WESTERN STAR,4512,47X Chassis,30717
WESTERN STAR,4512,49X Chassis,30718
WESTERN STAR,4512,57X Chassis,30719
WESTERN STAR,4512,47X RHD Chassis,30720
WESTERN STAR,4512,49X RHD Chassis,30721
WESTERN STAR,4512,48X RHD Chassis,30722
WESTFALL MOTORS CORP.,9376,GT Model,23638
WHEATRIDGE,3804,Patriot COE,8298
WHEATRIDGE,3804,Strip Chassis,27141
WHITE,5396,Conventional Short,13931
WHITE,5396,Conventional Medium,13932
WHITE,5396,Conventional Long,13933
WHITE,5396,Low Cab Over,13934
WHITE,5396,High Cab Over Short,13935
WHITE,5396,High Cab Over Medium,13936
WHITE,5396,High Cab Over Long,13937
WHITE,5396,Conventional Sleeper Short,13945
WHITE,5396,Conventional Sleeper Medium,13946
WHITE,5396,Conventional Sleeper Long,13947
WHITEGMC,5426,WCS,14061
WHITEGMC,5426,WCM,14062
WHITEGMC,5426,WCL,14063
WHITEGMC,5426,WHS,14065
WHITEGMC,5426,WHM,14066
WHITEGMC,5426,WHL,14068
WHITEGMC,5426,WB,14069
WHITEGMC,5426,DS,14070
WHITEGMC,5426,ACM,14071
WHITEGMC,5426,ACL,14072
WHITEGMC,5426,AT,14073
WHITEGMC,5426,DK,14074
WHITEGMC,5426,WCA,14075
WHITEGMC,5426,WIA,14076
WHITEGMC,5426,WIS,14077
WHITEGMC,5426,WIM,14078
WHITEGMC,5426,WIL,14079
WHITEGMC,5426,WHR,14094
WHITEGMC,5426,WHLB,14095
WHITEGMC,5426,CACL,14096
WHITEGMC,5426,FE,14097
WHITEGMC,5426,CWG,14098
WHITEGMC,5426,NE,14099
WHITEGMC,5426,NR,14100
WHITEGMC,5426,CNR,14101
WHITEGMC,5426,WHEB,14102
WINDROSE TECHNOLOGY,13151,Tractor,34862
WINNEBAGO,4543,Class C,9644
WINNEBAGO,4543,200,12800
WINNEBAGO,4543,Walk-in Van,18766
WINNEBAGO,4543,All-Purpose Van,18767
WINNEBAGO,4543,Incomplete,18768
WINNEBAGO,4543,R00,24090
WINNEBAGO,4543,Recreational Trailer,28981
WORKHORSE,525,WA005,2641
WORKHORSE,525,WA002,2642
WORKHORSE,525,W24,2743
WORKHORSE,525,W42,2744
WORKHORSE,525,W18,2745
WORKHORSE,525,W62,2746
WORKHORSE,525,LF72,2747
WORKHORSE,525,W22,2748
WORKHORSE,525,3/4 Ton Nominal,2749
WORKHORSE,525,1 Ton Nominal,2750
WORKHORSE,525,P42,2751
WORKHORSE,525,P32,2752
WORKHORSE,525,W52,2753
WORKHORSE,525,W82,2754
WORKHORSE,525,R20,2755
WORKHORSE,525,RE21,2756
WORKHORSE,525,FE20,2757
WORKHORSE,525,R26,2758
WORKHORSE,525,WA012,2945
WORKHORSE,525,E-GEN Plug In Hybrid,16312
WORKHORSE,525,E-100 All Electric,16313
WORKHORSE,525,W3,31091
WORKHORSE,525,W4,31092
WORKHORSE,525,W5,31093
WORKHORSE,525,W6,31094
WORKHORSE,525,Electric Drive Chassis,31095
WORKHORSE,525,W56,32543
WORKHORSE,525,W56HD,32544
WORKHORSE,525,W56CC,32547
WORKHORSE,525,W56HDCC,32548
WORKHORSE,525,W56SC,32549
WORKHORSE,525,W56HDSC,32550
WORLD TRANSPORT AUTHORITY,4442,World Transport Authority,9278
XOS,10266,SV01,27075
XOS,10266,SV05,30778
XOS,10266,SV06,30779
XOS,10266,SA01,30780
XOS,10266,CC,30781
XOS,10266,MDXT,30782
XOS,10266,HDXT,30783
XOS,10266,SV,31494
XOS,10266,SA,31495
YESTER YEAR AUTO,4451,Vicky,9309
YESTER YEAR AUTO,4451,Cobra,27125
YESTER YEAR AUTO,4451,Willys,27126
YESTER YEAR AUTO,4451,Cabriolet,27127
YESTER YEAR AUTO,4451,Coupe,27128
YESTER YEAR AUTO,4451,Delivery,27129
YESTER YEAR AUTO,4451,Club Pickup,27130
YESTER YEAR AUTO,4451,Bucket,27131
YUGO,5553,Yugo 45,14333
YUGO,5553,Yugo 65,14334
YUGO,5553,Yugo 55,15158
YUGO,5553,"102, GV",24189
ZEEKR,13271,RT,35222
ZELIGSON,5327,Zeligson,13794
ZM TRUCKS,13392,ZM40,35464
ZM TRUCKS,13392,ZM22,35465
ZM TRUCKS,13392,ZM4,35466
ZM TRUCKS,13392,ZM8,35467
ZM TRUCKS,13392,ZM7,35747
ZM TRUCKS,13392,ZM37,35748
ZM TRUCKS,13392,ZM15,36525
ZOOX,11938,Zoox,30837
ZZKNOWN,11713,APE,30283
ZZKNOWN,11713,LAMBRO,30284
ZZKNOWN,11713,VESPA,30285
ZZKNOWN,11713,FR,30286
ZZKNOWN,11713,KWQ,30287
ZZKNOWN,11713,HL,30288
ZZKNOWN,11713,KN,30289
